## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI562625.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI562625_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI562625_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:51 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	106569055	440162	0	0	28309278	0	0.265643	163219486

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	56591325	56591325
2.0	1.520524	16575548	16575548
3.0	1.79147	3846786	3846786
4.0	1.932504	823176	823176
5.0	2.005915	176379	176379
6.0	2.044128	45014	45014
7.0	2.064018	16276	16276
8.0	2.074372	8667	8667
9.0	2.079761	5806	5806
10.0	2.082566	4178	4178
11.0	2.084026	3218	3218
12.0	2.084786	2567	2567
13.0	2.085182	2153	2153
14.0	2.085388	1679	1679
15.0	2.085495	1413	1413
16.0	2.085551	1205	1205
17.0	2.08558	977	977
18.0	2.085595	864	864
19.0	2.085603	763	763
20.0	2.085607	612	612
21.0	2.085609	568	568
22.0	2.08561	471	471
23.0	2.085611	423	423
24.0	2.085611	398	398
25.0	2.085611	322	322
26.0	2.085611	299	299
27.0	2.085611	252	252
28.0	2.085611	221	221
29.0	2.085611	243	243
30.0	2.085611	205	205
31.0	2.085611	168	168
32.0	2.085611	133	133
33.0	2.085611	152	152
34.0	2.085611	133	133
35.0	2.085611	144	144
36.0	2.085611	116	116
37.0	2.085611	116	116
38.0	2.085611	96	96
39.0	2.085611	96	96
40.0	2.085611	65	65
41.0	2.085611	69	69
42.0	2.085611	57	57
43.0	2.085611	71	71
44.0	2.085611	57	57
45.0	2.085611	55	55
46.0	2.085611	58	58
47.0	2.085611	60	60
48.0	2.085611	41	41
49.0	2.085611	38	38
50.0	2.085611	49	49
51.0	2.085611	38	38
52.0	2.085611	35	35
53.0	2.085611	33	33
54.0	2.085611	29	29
55.0	2.085611	30	30
56.0	2.085611	25	25
57.0	2.085611	23	23
58.0	2.085611	21	21
59.0	2.085611	24	24
60.0	2.085611	19	19
61.0	2.085611	19	19
62.0	2.085611	17	17
63.0	2.085611	19	19
64.0	2.085611	19	19
65.0	2.085611	19	19
66.0	2.085611	13	13
67.0	2.085611	8	8
68.0	2.085611	15	15
69.0	2.085611	8	8
70.0	2.085611	9	9
71.0	2.085611	15	15
72.0	2.085611	11	11
73.0	2.085611	12	12
74.0	2.085611	6	6
75.0	2.085611	6	6
76.0	2.085611	16	16
77.0	2.085611	4	4
78.0	2.085611	7	7
79.0	2.085611	10	10
80.0	2.085611	9	9
81.0	2.085611	7	7
82.0	2.085611	9	9
83.0	2.085611	4	4
84.0	2.085611	6	6
85.0	2.085611	4	4
86.0	2.085611	1	1
87.0	2.085611	7	7
88.0	2.085611	9	9
89.0	2.085611	2	2
90.0	2.085611	7	7
91.0	2.085611	7	7
92.0	2.085611	6	6
93.0	2.085611	4	4
94.0	2.085611	6	6
95.0	2.085611	1	1
