## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI561926.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI561926_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI561926_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:43 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	138074328	610382	0	0	38870840	0	0.281521	196643469

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.982223	4	4
96.0	1.982223	6	6
97.0	1.982223	1	1
98.0	1.982223	5	5
99.0	1.982223	6	6
100.0	1.982223	6	6
101.0	0	1	1
102.0	0	4	4
103.0	0	5	5
104.0	0	4	4
105.0	0	1	1
106.0	0	4	4
107.0	0	8	8
108.0	0	6	6
109.0	0	4	4
110.0	0	6	6
111.0	0	4	4
112.0	0	6	6
113.0	0	6	6
114.0	0	3	3
115.0	0	3	3
116.0	0	1	1
117.0	0	3	3
118.0	0	2	2
119.0	0	4	4
120.0	0	2	2
121.0	0	2	2
122.0	0	1	1
123.0	0	3	3
124.0	0	4	4
125.0	0	1	1
126.0	0	2	2
127.0	0	1	1
129.0	0	1	1
130.0	0	1	1
132.0	0	3	3
133.0	0	2	2
134.0	0	1	1
135.0	0	2	2
136.0	0	3	3
137.0	0	2	2
138.0	0	2	2
140.0	0	1	1
141.0	0	1	1
142.0	0	1	1
143.0	0	1	1
144.0	0	2	2
145.0	0	2	2
146.0	0	1	1
147.0	0	1	1
148.0	0	1	1
150.0	0	2	2
153.0	0	3	3
154.0	0	1	1
157.0	0	1	1
158.0	0	1	1
159.0	0	1	1
160.0	0	1	1
161.0	0	1	1
164.0	0	2	2
165.0	0	1	1
167.0	0	1	1
168.0	0	1	1
177.0	0	1	1
178.0	0	1	1
183.0	0	1	1
208.0	0	1	1
211.0	0	1	1
217.0	0	1	1
236.0	0	1	1
240.0	0	1	1
258.0	0	1	1
260.0	0	1	1
264.0	0	1	1

