## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI602600.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI602600_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI602600_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	61531824	237449	0	0	17736769	0	0.288254	85047509

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	31009369	31009369
2.0	1.485052	9137957	9137957
3.0	1.720327	2567461	2567461
4.0	1.834448	701262	701262
5.0	1.889802	190034	190034
6.0	1.916652	53757	53757
7.0	1.929676	16933	16933
8.0	1.935993	6927	6927
9.0	1.939057	3525	3525
10.0	1.940543	2229	2229
11.0	1.941264	1621	1621
12.0	1.941614	1184	1184
13.0	1.941783	925	925
14.0	1.941866	725	725
15.0	1.941906	556	556
16.0	1.941925	436	436
17.0	1.941934	386	386
18.0	1.941939	323	323
19.0	1.941941	268	268
20.0	1.941942	241	241
21.0	1.941943	171	171
22.0	1.941943	147	147
23.0	1.941943	137	137
24.0	1.941943	116	116
25.0	1.941943	108	108
26.0	1.941943	100	100
27.0	1.941943	88	88
28.0	1.941943	62	62
29.0	1.941943	64	64
30.0	1.941943	57	57
31.0	1.941943	49	49
32.0	1.941943	40	40
33.0	1.941943	40	40
34.0	1.941943	35	35
35.0	1.941943	29	29
36.0	1.941943	31	31
37.0	1.941943	19	19
38.0	1.941943	22	22
39.0	1.941943	23	23
40.0	1.941943	22	22
41.0	1.941943	18	18
42.0	1.941943	29	29
43.0	1.941943	13	13
44.0	1.941943	10	10
45.0	1.941943	11	11
46.0	1.941943	14	14
47.0	1.941943	9	9
48.0	1.941943	10	10
49.0	1.941943	3	3
50.0	1.941943	8	8
51.0	1.941943	4	4
52.0	1.941943	3	3
53.0	1.941943	7	7
54.0	1.941943	3	3
55.0	1.941943	6	6
56.0	1.941943	2	2
57.0	1.941943	8	8
58.0	1.941943	6	6
59.0	1.941943	3	3
60.0	1.941943	2	2
61.0	1.941943	2	2
62.0	1.941943	2	2
63.0	1.941943	1	1
64.0	1.941943	2	2
65.0	1.941943	2	2
66.0	1.941943	4	4
67.0	1.941943	1	1
68.0	1.941943	2	2
69.0	1.941943	3	3
70.0	1.941943	2	2
71.0	1.941943	1	1
72.0	1.941943	2	2
73.0	1.941943	5	5
74.0	1.941943	4	4
75.0	1.941943	1	1
76.0	1.941943	3	3
77.0	1.941943	2	2
78.0	1.941943	1	1
79.0	1.941943	2	2
80.0	1.941943	2	2
81.0	1.941943	1	1
82.0	1.941943	0	0
83.0	1.941943	0	0
84.0	1.941943	1	1
85.0	1.941943	0	0
86.0	1.941943	2	2
87.0	1.941943	0	0
88.0	1.941943	1	1
89.0	1.941943	0	0
90.0	1.941943	0	0
91.0	1.941943	0	0
92.0	1.941943	0	0
93.0	1.941943	1	1
94.0	1.941943	1	1
95.0	1.941943	1	1
96.0	1.941943	0	0
97.0	1.941943	2	2
98.0	1.941943	1	1
99.0	1.941943	0	0
100.0	1.941943	0	0
104.0	0	1	1
105.0	0	1	1
106.0	0	1	1
119.0	0	1	1
123.0	0	1	1
132.0	0	1	1

