## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI555457.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI555457_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI555457_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:41 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	126314011	473669	0	0	35670886	0	0.282398	179188871

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.976861	4	4
96.0	1.976861	9	9
97.0	1.976861	10	10
98.0	1.976861	7	7
99.0	1.976861	11	11
100.0	1.976861	10	10
101.0	0	5	5
102.0	0	9	9
103.0	0	8	8
104.0	0	4	4
105.0	0	4	4
106.0	0	5	5
107.0	0	7	7
108.0	0	6	6
110.0	0	6	6
111.0	0	3	3
112.0	0	3	3
113.0	0	2	2
114.0	0	3	3
115.0	0	4	4
116.0	0	10	10
117.0	0	5	5
118.0	0	5	5
119.0	0	6	6
120.0	0	2	2
121.0	0	3	3
122.0	0	4	4
123.0	0	2	2
124.0	0	2	2
125.0	0	4	4
126.0	0	6	6
127.0	0	2	2
128.0	0	3	3
129.0	0	4	4
130.0	0	1	1
131.0	0	5	5
132.0	0	5	5
133.0	0	5	5
134.0	0	3	3
135.0	0	4	4
136.0	0	3	3
137.0	0	2	2
139.0	0	1	1
140.0	0	3	3
141.0	0	2	2
142.0	0	2	2
144.0	0	2	2
147.0	0	2	2
148.0	0	1	1
149.0	0	1	1
152.0	0	1	1
153.0	0	2	2
154.0	0	2	2
156.0	0	2	2
157.0	0	1	1
158.0	0	3	3
159.0	0	2	2
161.0	0	2	2
162.0	0	2	2
164.0	0	3	3
165.0	0	1	1
166.0	0	3	3
168.0	0	2	2
169.0	0	1	1
172.0	0	1	1
173.0	0	2	2
174.0	0	1	1
176.0	0	2	2
177.0	0	1	1
179.0	0	2	2
180.0	0	1	1
182.0	0	1	1
183.0	0	1	1
184.0	0	1	1
193.0	0	1	1
202.0	0	1	1
206.0	0	1	1
209.0	0	2	2
214.0	0	1	1
217.0	0	1	1
218.0	0	1	1
222.0	0	1	1
226.0	0	1	1
227.0	0	1	1
234.0	0	1	1
240.0	0	1	1
243.0	0	1	1
247.0	0	1	1
259.0	0	1	1
279.0	0	1	1
295.0	0	1	1

