## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601717.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601717_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601717_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	54218796	204934	0	0	10714413	0	0.197614	118442731

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	34881283	34881283
2.0	1.632697	6904335	6904335
3.0	2.033002	1301778	1301778
4.0	2.286274	250256	250256
5.0	2.446519	52405	52405
6.0	2.547905	13986	13986
7.0	2.612051	5575	5575
8.0	2.652637	3051	3051
9.0	2.678315	2068	2068
10.0	2.694562	1486	1486
11.0	2.704841	1122	1122
12.0	2.711344	848	848
13.0	2.715459	657	657
14.0	2.718063	516	516
15.0	2.71971	414	414
16.0	2.720752	274	274
17.0	2.721411	282	282
18.0	2.721828	206	206
19.0	2.722092	191	191
20.0	2.722259	131	131
21.0	2.722365	133	133
22.0	2.722432	115	115
23.0	2.722474	90	90
24.0	2.722501	80	80
25.0	2.722518	64	64
26.0	2.722529	56	56
27.0	2.722535	67	67
28.0	2.72254	49	49
29.0	2.722542	37	37
30.0	2.722544	37	37
31.0	2.722545	22	22
32.0	2.722546	41	41
33.0	2.722546	28	28
34.0	2.722547	27	27
35.0	2.722547	21	21
36.0	2.722547	24	24
37.0	2.722547	17	17
38.0	2.722547	17	17
39.0	2.722547	10	10
40.0	2.722547	22	22
41.0	2.722547	10	10
42.0	2.722547	6	6
43.0	2.722547	9	9
44.0	2.722547	10	10
45.0	2.722547	6	6
46.0	2.722547	8	8
47.0	2.722547	6	6
48.0	2.722547	5	5
49.0	2.722547	6	6
50.0	2.722547	4	4
51.0	2.722547	4	4
52.0	2.722547	3	3
53.0	2.722547	4	4
54.0	2.722547	6	6
55.0	2.722547	4	4
56.0	2.722547	6	6
57.0	2.722547	3	3
58.0	2.722547	2	2
59.0	2.722547	1	1
60.0	2.722547	1	1
61.0	2.722547	2	2
62.0	2.722547	0	0
63.0	2.722547	1	1
64.0	2.722547	4	4
65.0	2.722547	3	3
66.0	2.722547	1	1
67.0	2.722547	1	1
68.0	2.722547	3	3
69.0	2.722547	1	1
70.0	2.722547	2	2
71.0	2.722547	1	1
72.0	2.722547	1	1
73.0	2.722547	1	1
74.0	2.722547	2	2
75.0	2.722547	0	0
76.0	2.722547	3	3
77.0	2.722547	0	0
78.0	2.722547	2	2
79.0	2.722547	1	1
80.0	2.722547	0	0
81.0	2.722547	0	0
82.0	2.722547	0	0
83.0	2.722547	0	0
84.0	2.722547	0	0
85.0	2.722547	2	2
86.0	2.722547	0	0
87.0	2.722547	0	0
88.0	2.722547	0	0
89.0	2.722547	0	0
90.0	2.722547	0	0
91.0	2.722547	0	0
92.0	2.722547	2	2
93.0	2.722547	0	0
94.0	2.722547	0	0
95.0	2.722547	0	0
96.0	2.722547	0	0
97.0	2.722547	0	0
98.0	2.722547	0	0
99.0	2.722547	2	2
100.0	2.722547	0	0
103.0	0	1	1
104.0	0	1	1
109.0	0	1	1

