## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI554652.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI554652_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI554652_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:38 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	127284795	555570	0	0	35469796	0	0.278665	183622895

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	65276475	65276475
2.0	1.499981	20011406	20011406
3.0	1.749961	4854332	4854332
4.0	1.874947	1079039	1079039
5.0	1.937437	242566	242566
6.0	1.968681	64788	64788
7.0	1.984302	24940	24940
8.0	1.992113	13972	13972
9.0	1.996018	9487	9487
10.0	1.99797	6973	6973
11.0	1.998947	5443	5443
12.0	1.999435	4310	4310
13.0	1.999679	3635	3635
14.0	1.999801	2994	2994
15.0	1.999862	2494	2494
16.0	1.999892	2174	2174
17.0	1.999907	1846	1846
18.0	1.999915	1542	1542
19.0	1.999919	1325	1325
20.0	1.999921	1269	1269
21.0	1.999922	1086	1086
22.0	1.999922	975	975
23.0	1.999922	803	803
24.0	1.999923	699	699
25.0	1.999923	661	661
26.0	1.999923	619	619
27.0	1.999923	566	566
28.0	1.999923	474	474
29.0	1.999923	440	440
30.0	1.999923	385	385
31.0	1.999923	362	362
32.0	1.999923	341	341
33.0	1.999923	317	317
34.0	1.999923	304	304
35.0	1.999923	287	287
36.0	1.999923	239	239
37.0	1.999923	237	237
38.0	1.999923	208	208
39.0	1.999923	213	213
40.0	1.999923	217	217
41.0	1.999923	165	165
42.0	1.999923	173	173
43.0	1.999923	155	155
44.0	1.999923	146	146
45.0	1.999923	129	129
46.0	1.999923	113	113
47.0	1.999923	116	116
48.0	1.999923	109	109
49.0	1.999923	108	108
50.0	1.999923	93	93
51.0	1.999923	92	92
52.0	1.999923	81	81
53.0	1.999923	89	89
54.0	1.999923	76	76
55.0	1.999923	82	82
56.0	1.999923	70	70
57.0	1.999923	66	66
58.0	1.999923	52	52
59.0	1.999923	50	50
60.0	1.999923	55	55
61.0	1.999923	66	66
62.0	1.999923	57	57
63.0	1.999923	52	52
64.0	1.999923	42	42
65.0	1.999923	51	51
66.0	1.999923	38	38
67.0	1.999923	46	46
68.0	1.999923	47	47
69.0	1.999923	35	35
70.0	1.999923	38	38
71.0	1.999923	27	27
72.0	1.999923	27	27
73.0	1.999923	27	27
74.0	1.999923	35	35
75.0	1.999923	16	16
76.0	1.999923	24	24
77.0	1.999923	26	26
78.0	1.999923	27	27
79.0	1.999923	24	24
80.0	1.999923	24	24
81.0	1.999923	14	14
82.0	1.999923	25	25
83.0	1.999923	29	29
84.0	1.999923	13	13
85.0	1.999923	18	18
86.0	1.999923	23	23
87.0	1.999923	16	16
88.0	1.999923	11	11
89.0	1.999923	17	17
90.0	1.999923	16	16
91.0	1.999923	20	20
92.0	1.999923	15	15
93.0	1.999923	12	12
94.0	1.999923	16	16
