## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601719.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601719_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601719_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	136514248	580330	0	0	41399353	0	0.30326	176803635

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	64718752	64718752
2.0	1.462031	22309484	22309484
3.0	1.675503	5942035	5942035
4.0	1.774134	1426256	1426256
5.0	1.819705	335708	335708
6.0	1.84076	86705	86705
7.0	1.850488	29560	29560
8.0	1.854983	14581	14581
9.0	1.857059	9212	9212
10.0	1.858019	6673	6673
11.0	1.858462	5210	5210
12.0	1.858667	3999	3999
13.0	1.858761	3389	3389
14.0	1.858805	2678	2678
15.0	1.858825	2367	2367
16.0	1.858835	2010	2010
17.0	1.858839	1677	1677
18.0	1.858841	1466	1466
19.0	1.858842	1287	1287
20.0	1.858842	1109	1109
21.0	1.858843	972	972
22.0	1.858843	889	889
23.0	1.858843	750	750
24.0	1.858843	705	705
25.0	1.858843	645	645
26.0	1.858843	515	515
27.0	1.858843	469	469
28.0	1.858843	438	438
29.0	1.858843	409	409
30.0	1.858843	377	377
31.0	1.858843	352	352
32.0	1.858843	319	319
33.0	1.858843	284	284
34.0	1.858843	269	269
35.0	1.858843	245	245
36.0	1.858843	211	211
37.0	1.858843	214	214
38.0	1.858843	188	188
39.0	1.858843	175	175
40.0	1.858843	158	158
41.0	1.858843	155	155
42.0	1.858843	128	128
43.0	1.858843	134	134
44.0	1.858843	120	120
45.0	1.858843	121	121
46.0	1.858843	107	107
47.0	1.858843	95	95
48.0	1.858843	78	78
49.0	1.858843	71	71
50.0	1.858843	74	74
51.0	1.858843	57	57
52.0	1.858843	65	65
53.0	1.858843	76	76
54.0	1.858843	63	63
55.0	1.858843	68	68
56.0	1.858843	59	59
57.0	1.858843	50	50
58.0	1.858843	62	62
59.0	1.858843	65	65
60.0	1.858843	54	54
61.0	1.858843	37	37
62.0	1.858843	40	40
63.0	1.858843	44	44
64.0	1.858843	39	39
65.0	1.858843	43	43
66.0	1.858843	40	40
67.0	1.858843	26	26
68.0	1.858843	24	24
69.0	1.858843	27	27
70.0	1.858843	39	39
71.0	1.858843	22	22
72.0	1.858843	29	29
73.0	1.858843	27	27
74.0	1.858843	21	21
75.0	1.858843	20	20
76.0	1.858843	24	24
77.0	1.858843	23	23
78.0	1.858843	20	20
79.0	1.858843	18	18
80.0	1.858843	12	12
81.0	1.858843	13	13
82.0	1.858843	15	15
83.0	1.858843	16	16
84.0	1.858843	15	15
85.0	1.858843	10	10
86.0	1.858843	18	18
87.0	1.858843	11	11
88.0	1.858843	6	6
89.0	1.858843	15	15
90.0	1.858843	13	13
91.0	1.858843	11	11
92.0	1.858843	14	14
93.0	1.858843	11	11
94.0	1.858843	11	11
