## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI543247.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI543247_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI543247_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:26 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	97078645	344181	0	0	38050647	0	0.391957	88759151

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	35800072	35800072
2.0	1.334964	14114181	14114181
3.0	1.447165	5539943	5539943
4.0	1.484749	2147221	2147221
5.0	1.497338	819611	819611
6.0	1.501555	307022	307022
7.0	1.502967	115116	115116
8.0	1.503441	44145	44145
9.0	1.503599	18183	18183
10.0	1.503652	8600	8600
11.0	1.50367	4779	4779
12.0	1.503676	3129	3129
13.0	1.503678	2310	2310
14.0	1.503678	1738	1738
15.0	1.503679	1396	1396
16.0	1.503679	1135	1135
17.0	1.503679	932	932
18.0	1.503679	805	805
19.0	1.503679	710	710
20.0	1.503679	565	565
21.0	1.503679	536	536
22.0	1.503679	435	435
23.0	1.503679	371	371
24.0	1.503679	307	307
25.0	1.503679	274	274
26.0	1.503679	248	248
27.0	1.503679	219	219
28.0	1.503679	224	224
29.0	1.503679	168	168
30.0	1.503679	163	163
31.0	1.503679	125	125
32.0	1.503679	135	135
33.0	1.503679	101	101
34.0	1.503679	114	114
35.0	1.503679	77	77
36.0	1.503679	80	80
37.0	1.503679	77	77
38.0	1.503679	76	76
39.0	1.503679	81	81
40.0	1.503679	59	59
41.0	1.503679	59	59
42.0	1.503679	56	56
43.0	1.503679	63	63
44.0	1.503679	42	42
45.0	1.503679	38	38
46.0	1.503679	36	36
47.0	1.503679	37	37
48.0	1.503679	28	28
49.0	1.503679	35	35
50.0	1.503679	34	34
51.0	1.503679	25	25
52.0	1.503679	21	21
53.0	1.503679	38	38
54.0	1.503679	24	24
55.0	1.503679	29	29
56.0	1.503679	20	20
57.0	1.503679	15	15
58.0	1.503679	17	17
59.0	1.503679	14	14
60.0	1.503679	8	8
61.0	1.503679	11	11
62.0	1.503679	14	14
63.0	1.503679	14	14
64.0	1.503679	14	14
65.0	1.503679	12	12
66.0	1.503679	7	7
67.0	1.503679	8	8
68.0	1.503679	11	11
69.0	1.503679	10	10
70.0	1.503679	10	10
71.0	1.503679	12	12
72.0	1.503679	4	4
73.0	1.503679	7	7
74.0	1.503679	9	9
75.0	1.503679	6	6
76.0	1.503679	5	5
77.0	1.503679	3	3
78.0	1.503679	8	8
79.0	1.503679	5	5
80.0	1.503679	10	10
81.0	1.503679	4	4
82.0	1.503679	7	7
83.0	1.503679	4	4
84.0	1.503679	10	10
85.0	1.503679	7	7
86.0	1.503679	2	2
87.0	1.503679	5	5
88.0	1.503679	3	3
89.0	1.503679	0	0
90.0	1.503679	6	6
91.0	1.503679	4	4
92.0	1.503679	0	0
93.0	1.503679	2	2
94.0	1.503679	3	3
95.0	1.503679	3	3
