## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI574407.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI574407_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI574407_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	103026661	681131	0	0	28206281	0	0.273777	151967758

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
108.0	0	12	12
109.0	0	7	7
110.0	0	12	12
111.0	0	19	19
112.0	0	14	14
113.0	0	15	15
114.0	0	8	8
115.0	0	12	12
116.0	0	11	11
117.0	0	8	8
118.0	0	10	10
119.0	0	4	4
120.0	0	10	10
121.0	0	8	8
122.0	0	8	8
123.0	0	7	7
124.0	0	15	15
125.0	0	10	10
126.0	0	11	11
127.0	0	6	6
128.0	0	9	9
129.0	0	4	4
130.0	0	4	4
131.0	0	6	6
132.0	0	7	7
133.0	0	10	10
134.0	0	4	4
135.0	0	5	5
136.0	0	2	2
137.0	0	4	4
138.0	0	6	6
139.0	0	3	3
140.0	0	4	4
141.0	0	5	5
142.0	0	5	5
143.0	0	5	5
144.0	0	3	3
145.0	0	4	4
146.0	0	2	2
147.0	0	3	3
148.0	0	5	5
149.0	0	4	4
150.0	0	3	3
151.0	0	10	10
152.0	0	7	7
153.0	0	3	3
154.0	0	5	5
155.0	0	1	1
156.0	0	1	1
157.0	0	6	6
158.0	0	3	3
159.0	0	2	2
160.0	0	2	2
161.0	0	3	3
162.0	0	5	5
163.0	0	4	4
164.0	0	4	4
165.0	0	3	3
166.0	0	5	5
168.0	0	1	1
169.0	0	3	3
170.0	0	2	2
171.0	0	4	4
172.0	0	4	4
173.0	0	1	1
174.0	0	4	4
175.0	0	3	3
176.0	0	2	2
177.0	0	3	3
178.0	0	5	5
179.0	0	3	3
180.0	0	3	3
181.0	0	1	1
182.0	0	2	2
183.0	0	3	3
185.0	0	1	1
186.0	0	1	1
187.0	0	1	1
188.0	0	1	1
189.0	0	3	3
191.0	0	2	2
192.0	0	3	3
193.0	0	3	3
194.0	0	2	2
195.0	0	4	4
197.0	0	2	2
199.0	0	1	1
200.0	0	2	2
201.0	0	1	1
202.0	0	2	2
203.0	0	3	3
205.0	0	1	1
206.0	0	2	2
207.0	0	3	3
208.0	0	1	1
210.0	0	2	2
211.0	0	2	2
212.0	0	2	2
213.0	0	3	3
214.0	0	1	1
216.0	0	1	1
217.0	0	1	1
219.0	0	2	2
222.0	0	1	1
223.0	0	1	1
224.0	0	1	1
226.0	0	1	1
227.0	0	1	1
230.0	0	2	2
233.0	0	1	1
234.0	0	4	4
235.0	0	2	2
236.0	0	1	1
237.0	0	1	1
238.0	0	1	1
239.0	0	1	1
240.0	0	1	1
241.0	0	2	2
243.0	0	1	1
246.0	0	1	1
248.0	0	2	2
251.0	0	1	1
253.0	0	1	1
255.0	0	1	1
266.0	0	2	2
267.0	0	1	1
274.0	0	1	1
275.0	0	1	1
276.0	0	1	1
277.0	0	1	1
279.0	0	1	1
281.0	0	1	1
284.0	0	1	1
286.0	0	1	1
289.0	0	1	1
294.0	0	2	2
296.0	0	1	1
301.0	0	1	1
320.0	0	1	1
321.0	0	1	1
335.0	0	1	1
346.0	0	1	1
371.0	0	1	1
382.0	0	1	1
414.0	0	1	1
425.0	0	1	1
430.0	0	1	1
439.0	0	1	1
455.0	0	1	1

