## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI594354.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI594354_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI594354_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	135188281	629165	0	0	41552133	0	0.307365	172064569

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.837587	19	19
96.0	1.837587	22	22
97.0	1.837587	17	17
98.0	1.837587	13	13
99.0	1.837587	19	19
100.0	1.837587	25	25
101.0	0	12	12
102.0	0	12	12
103.0	0	16	16
104.0	0	13	13
105.0	0	14	14
106.0	0	11	11
107.0	0	13	13
108.0	0	9	9
109.0	0	13	13
110.0	0	12	12
111.0	0	14	14
112.0	0	14	14
113.0	0	12	12
114.0	0	13	13
115.0	0	11	11
116.0	0	7	7
117.0	0	7	7
118.0	0	6	6
119.0	0	8	8
120.0	0	8	8
121.0	0	6	6
122.0	0	6	6
123.0	0	10	10
124.0	0	10	10
125.0	0	4	4
126.0	0	13	13
127.0	0	8	8
128.0	0	7	7
129.0	0	10	10
130.0	0	7	7
131.0	0	7	7
132.0	0	3	3
133.0	0	12	12
134.0	0	5	5
135.0	0	9	9
136.0	0	3	3
137.0	0	9	9
138.0	0	5	5
139.0	0	4	4
140.0	0	7	7
141.0	0	2	2
142.0	0	6	6
143.0	0	6	6
144.0	0	3	3
145.0	0	4	4
146.0	0	3	3
147.0	0	5	5
148.0	0	4	4
149.0	0	2	2
150.0	0	1	1
151.0	0	3	3
152.0	0	8	8
153.0	0	6	6
154.0	0	3	3
155.0	0	3	3
156.0	0	2	2
157.0	0	3	3
158.0	0	3	3
159.0	0	4	4
160.0	0	4	4
161.0	0	4	4
162.0	0	1	1
163.0	0	3	3
164.0	0	2	2
165.0	0	5	5
166.0	0	2	2
167.0	0	4	4
168.0	0	3	3
169.0	0	4	4
171.0	0	5	5
172.0	0	1	1
173.0	0	4	4
174.0	0	2	2
175.0	0	3	3
176.0	0	1	1
177.0	0	4	4
178.0	0	2	2
179.0	0	2	2
180.0	0	4	4
181.0	0	2	2
182.0	0	1	1
183.0	0	1	1
184.0	0	2	2
186.0	0	2	2
187.0	0	2	2
189.0	0	1	1
191.0	0	4	4
192.0	0	3	3
194.0	0	2	2
195.0	0	2	2
196.0	0	2	2
197.0	0	5	5
198.0	0	1	1
199.0	0	3	3
200.0	0	5	5
201.0	0	2	2
202.0	0	1	1
203.0	0	1	1
205.0	0	2	2
206.0	0	3	3
207.0	0	1	1
208.0	0	1	1
209.0	0	4	4
210.0	0	1	1
212.0	0	2	2
214.0	0	2	2
215.0	0	1	1
216.0	0	1	1
218.0	0	1	1
219.0	0	2	2
220.0	0	1	1
221.0	0	3	3
222.0	0	1	1
225.0	0	2	2
226.0	0	1	1
229.0	0	2	2
231.0	0	2	2
233.0	0	1	1
244.0	0	1	1
247.0	0	2	2
248.0	0	1	1
249.0	0	1	1
250.0	0	3	3
251.0	0	1	1
253.0	0	1	1
263.0	0	2	2
267.0	0	1	1
269.0	0	1	1
277.0	0	1	1
279.0	0	1	1
289.0	0	2	2
299.0	0	1	1
304.0	0	1	1
322.0	0	1	1
376.0	0	1	1
384.0	0	1	1
392.0	0	1	1
398.0	0	1	1
400.0	0	1	1
425.0	0	1	1

