## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601756.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601756_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601756_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	95410310	431105	0	0	37214608	0	0.390048	87846435

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	34955125	34955125
2.0	1.337529	14269084	14269084
3.0	1.451455	5551852	5551852
4.0	1.489908	2073877	2073877
5.0	1.502888	749183	749183
6.0	1.507268	263265	263265
7.0	1.508747	92534	92534
8.0	1.509246	34109	34109
9.0	1.509415	14086	14086
10.0	1.509471	6858	6858
11.0	1.509491	4128	4128
12.0	1.509497	2874	2874
13.0	1.509499	2106	2106
14.0	1.5095	1697	1697
15.0	1.5095	1344	1344
16.0	1.5095	1124	1124
17.0	1.5095	946	946
18.0	1.5095	698	698
19.0	1.5095	600	600
20.0	1.5095	503	503
21.0	1.5095	455	455
22.0	1.5095	380	380
23.0	1.5095	349	349
24.0	1.5095	324	324
25.0	1.5095	268	268
26.0	1.5095	229	229
27.0	1.5095	207	207
28.0	1.5095	188	188
29.0	1.5095	165	165
30.0	1.5095	157	157
31.0	1.5095	134	134
32.0	1.5095	105	105
33.0	1.5095	104	104
34.0	1.5095	95	95
35.0	1.5095	93	93
36.0	1.5095	77	77
37.0	1.5095	66	66
38.0	1.5095	56	56
39.0	1.5095	59	59
40.0	1.5095	57	57
41.0	1.5095	40	40
42.0	1.5095	33	33
43.0	1.5095	51	51
44.0	1.5095	44	44
45.0	1.5095	37	37
46.0	1.5095	20	20
47.0	1.5095	32	32
48.0	1.5095	38	38
49.0	1.5095	21	21
50.0	1.5095	25	25
51.0	1.5095	19	19
52.0	1.5095	21	21
53.0	1.5095	21	21
54.0	1.5095	16	16
55.0	1.5095	15	15
56.0	1.5095	25	25
57.0	1.5095	15	15
58.0	1.5095	13	13
59.0	1.5095	18	18
60.0	1.5095	9	9
61.0	1.5095	15	15
62.0	1.5095	9	9
63.0	1.5095	16	16
64.0	1.5095	12	12
65.0	1.5095	10	10
66.0	1.5095	10	10
67.0	1.5095	10	10
68.0	1.5095	8	8
69.0	1.5095	5	5
70.0	1.5095	5	5
71.0	1.5095	6	6
72.0	1.5095	3	3
73.0	1.5095	5	5
74.0	1.5095	7	7
75.0	1.5095	4	4
76.0	1.5095	2	2
77.0	1.5095	12	12
78.0	1.5095	6	6
79.0	1.5095	5	5
80.0	1.5095	3	3
81.0	1.5095	5	5
82.0	1.5095	2	2
83.0	1.5095	2	2
84.0	1.5095	5	5
85.0	1.5095	1	1
86.0	1.5095	2	2
87.0	1.5095	4	4
88.0	1.5095	4	4
89.0	1.5095	1	1
90.0	1.5095	2	2
91.0	1.5095	1	1
92.0	1.5095	0	0
93.0	1.5095	4	4
94.0	1.5095	2	2
95.0	1.5095	3	3
