## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601264.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601264_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601264_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	118576819	607763	0	0	33640651	0	0.283703	167235008

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
216.0	0	1	1
217.0	0	1	1
219.0	0	1	1
221.0	0	3	3
222.0	0	2	2
227.0	0	4	4
228.0	0	2	2
230.0	0	1	1
232.0	0	2	2
234.0	0	2	2
235.0	0	1	1
236.0	0	1	1
237.0	0	2	2
238.0	0	1	1
241.0	0	2	2
242.0	0	1	1
243.0	0	3	3
246.0	0	1	1
249.0	0	1	1
250.0	0	1	1
251.0	0	1	1
252.0	0	1	1
253.0	0	1	1
258.0	0	2	2
267.0	0	1	1
268.0	0	1	1
269.0	0	1	1
270.0	0	2	2
272.0	0	1	1
273.0	0	1	1
274.0	0	1	1
275.0	0	1	1
278.0	0	1	1
286.0	0	1	1
289.0	0	1	1
297.0	0	1	1
306.0	0	1	1
327.0	0	1	1
341.0	0	1	1
356.0	0	1	1
376.0	0	1	1
385.0	0	1	1
389.0	0	1	1
393.0	0	1	1
420.0	0	1	1
443.0	0	1	1

