## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI544069.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI544069_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI544069_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:27 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	128150906	487724	0	0	35125736	0	0.274097	188750302

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	66154181	66154181
2.0	1.507152	20471151	20471151
3.0	1.764356	4835333	4835333
4.0	1.894797	1038974	1038974
5.0	1.96095	222593	222593
6.0	1.9945	54726	54726
7.0	2.011515	18901	18901
8.0	2.020144	9418	9418
9.0	2.024521	6246	6246
10.0	2.02674	4444	4444
11.0	2.027866	3502	3502
12.0	2.028437	2739	2739
13.0	2.028726	2135	2135
14.0	2.028873	1768	1768
15.0	2.028947	1479	1479
16.0	2.028985	1277	1277
17.0	2.029004	1044	1044
18.0	2.029014	911	911
19.0	2.029019	781	781
20.0	2.029021	692	692
21.0	2.029023	619	619
22.0	2.029023	560	560
23.0	2.029024	467	467
24.0	2.029024	438	438
25.0	2.029024	329	329
26.0	2.029024	321	321
27.0	2.029024	266	266
28.0	2.029024	254	254
29.0	2.029024	227	227
30.0	2.029024	201	201
31.0	2.029024	182	182
32.0	2.029024	173	173
33.0	2.029024	172	172
34.0	2.029024	162	162
35.0	2.029024	140	140
36.0	2.029024	129	129
37.0	2.029024	116	116
38.0	2.029024	96	96
39.0	2.029024	99	99
40.0	2.029024	94	94
41.0	2.029024	84	84
42.0	2.029024	80	80
43.0	2.029024	83	83
44.0	2.029024	68	68
45.0	2.029024	72	72
46.0	2.029024	32	32
47.0	2.029024	57	57
48.0	2.029024	51	51
49.0	2.029024	47	47
50.0	2.029024	48	48
51.0	2.029024	37	37
52.0	2.029024	40	40
53.0	2.029024	40	40
54.0	2.029024	27	27
55.0	2.029024	19	19
56.0	2.029024	27	27
57.0	2.029024	28	28
58.0	2.029024	31	31
59.0	2.029024	23	23
60.0	2.029024	28	28
61.0	2.029024	18	18
62.0	2.029024	17	17
63.0	2.029024	21	21
64.0	2.029024	17	17
65.0	2.029024	11	11
66.0	2.029024	22	22
67.0	2.029024	18	18
68.0	2.029024	17	17
69.0	2.029024	18	18
70.0	2.029024	8	8
71.0	2.029024	12	12
72.0	2.029024	13	13
73.0	2.029024	13	13
74.0	2.029024	14	14
75.0	2.029024	11	11
76.0	2.029024	12	12
77.0	2.029024	6	6
78.0	2.029024	8	8
79.0	2.029024	10	10
80.0	2.029024	20	20
81.0	2.029024	9	9
82.0	2.029024	17	17
83.0	2.029024	6	6
84.0	2.029024	13	13
85.0	2.029024	5	5
86.0	2.029024	9	9
87.0	2.029024	3	3
88.0	2.029024	6	6
89.0	2.029024	5	5
90.0	2.029024	4	4
91.0	2.029024	6	6
92.0	2.029024	7	7
93.0	2.029024	4	4
94.0	2.029024	3	3
