## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI554647.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI554647_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI554647_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:31 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	119870835	461344	0	0	35360946	0	0.294992	160867828

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	58260961	58260961
2.0	1.474663	19426512	19426512
3.0	1.699967	5042489	5042489
4.0	1.806911	1183214	1183214
5.0	1.857673	269744	269744
6.0	1.881768	68308	68308
7.0	1.893205	23043	23043
8.0	1.898633	11719	11719
9.0	1.90121	7382	7382
10.0	1.902433	5409	5409
11.0	1.903014	4195	4195
12.0	1.90329	3170	3170
13.0	1.90342	2734	2734
14.0	1.903482	2149	2149
15.0	1.903512	1904	1904
16.0	1.903526	1548	1548
17.0	1.903533	1276	1276
18.0	1.903536	1133	1133
19.0	1.903537	982	982
20.0	1.903538	871	871
21.0	1.903538	727	727
22.0	1.903538	669	669
23.0	1.903538	637	637
24.0	1.903538	497	497
25.0	1.903538	427	427
26.0	1.903539	411	411
27.0	1.903539	340	340
28.0	1.903539	354	354
29.0	1.903539	291	291
30.0	1.903539	242	242
31.0	1.903539	263	263
32.0	1.903539	213	213
33.0	1.903539	215	215
34.0	1.903539	189	189
35.0	1.903539	162	162
36.0	1.903539	169	169
37.0	1.903539	146	146
38.0	1.903539	122	122
39.0	1.903539	120	120
40.0	1.903539	115	115
41.0	1.903539	105	105
42.0	1.903539	103	103
43.0	1.903539	103	103
44.0	1.903539	98	98
45.0	1.903539	79	79
46.0	1.903539	80	80
47.0	1.903539	81	81
48.0	1.903539	71	71
49.0	1.903539	62	62
50.0	1.903539	60	60
51.0	1.903539	54	54
52.0	1.903539	48	48
53.0	1.903539	41	41
54.0	1.903539	44	44
55.0	1.903539	39	39
56.0	1.903539	38	38
57.0	1.903539	29	29
58.0	1.903539	39	39
59.0	1.903539	35	35
60.0	1.903539	40	40
61.0	1.903539	35	35
62.0	1.903539	26	26
63.0	1.903539	18	18
64.0	1.903539	30	30
65.0	1.903539	27	27
66.0	1.903539	29	29
67.0	1.903539	26	26
68.0	1.903539	20	20
69.0	1.903539	22	22
70.0	1.903539	23	23
71.0	1.903539	17	17
72.0	1.903539	16	16
73.0	1.903539	13	13
74.0	1.903539	15	15
75.0	1.903539	18	18
76.0	1.903539	16	16
77.0	1.903539	15	15
78.0	1.903539	11	11
79.0	1.903539	12	12
80.0	1.903539	20	20
81.0	1.903539	11	11
82.0	1.903539	6	6
83.0	1.903539	9	9
84.0	1.903539	10	10
85.0	1.903539	12	12
86.0	1.903539	12	12
87.0	1.903539	5	5
88.0	1.903539	12	12
89.0	1.903539	9	9
90.0	1.903539	8	8
91.0	1.903539	5	5
92.0	1.903539	2	2
93.0	1.903539	6	6
94.0	1.903539	4	4
