## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI596332.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI596332_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI596332_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	128577724	524452	0	0	35163239	0	0.273478	189915335

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	66768904	66768904
2.0	1.508126	20271366	20271366
3.0	1.766317	4784484	4784484
4.0	1.897511	1040530	1040530
5.0	1.964174	227719	227719
6.0	1.998047	59263	59263
7.0	2.015259	22015	22015
8.0	2.024005	12032	12032
9.0	2.028449	8083	8083
10.0	2.030707	6075	6075
11.0	2.031854	4758	4758
12.0	2.032437	3802	3802
13.0	2.032733	3012	3012
14.0	2.032884	2509	2509
15.0	2.03296	2087	2087
16.0	2.032999	1828	1828
17.0	2.033019	1564	1564
18.0	2.033029	1327	1327
19.0	2.033034	1161	1161
20.0	2.033037	1004	1004
21.0	2.033038	851	851
22.0	2.033039	774	774
23.0	2.033039	679	679
24.0	2.033039	603	603
25.0	2.033039	534	534
26.0	2.033039	505	505
27.0	2.033039	447	447
28.0	2.033039	375	375
29.0	2.033039	383	383
30.0	2.033039	304	304
31.0	2.033039	303	303
32.0	2.033039	262	262
33.0	2.033039	249	249
34.0	2.033039	249	249
35.0	2.033039	198	198
36.0	2.033039	191	191
37.0	2.033039	172	172
38.0	2.033039	160	160
39.0	2.033039	139	139
40.0	2.033039	141	141
41.0	2.033039	128	128
42.0	2.033039	146	146
43.0	2.033039	121	121
44.0	2.033039	105	105
45.0	2.033039	98	98
46.0	2.033039	99	99
47.0	2.033039	102	102
48.0	2.033039	103	103
49.0	2.033039	70	70
50.0	2.033039	71	71
51.0	2.033039	75	75
52.0	2.033039	54	54
53.0	2.033039	56	56
54.0	2.033039	50	50
55.0	2.033039	51	51
56.0	2.033039	48	48
57.0	2.033039	52	52
58.0	2.033039	44	44
59.0	2.033039	40	40
60.0	2.033039	42	42
61.0	2.033039	43	43
62.0	2.033039	35	35
63.0	2.033039	39	39
64.0	2.033039	30	30
65.0	2.033039	39	39
66.0	2.033039	31	31
67.0	2.033039	24	24
68.0	2.033039	22	22
69.0	2.033039	21	21
70.0	2.033039	25	25
71.0	2.033039	26	26
72.0	2.033039	18	18
73.0	2.033039	25	25
74.0	2.033039	22	22
75.0	2.033039	16	16
76.0	2.033039	16	16
77.0	2.033039	18	18
78.0	2.033039	11	11
79.0	2.033039	14	14
80.0	2.033039	20	20
81.0	2.033039	15	15
82.0	2.033039	14	14
83.0	2.033039	8	8
84.0	2.033039	23	23
85.0	2.033039	7	7
86.0	2.033039	6	6
87.0	2.033039	13	13
88.0	2.033039	9	9
89.0	2.033039	11	11
90.0	2.033039	12	12
91.0	2.033039	8	8
92.0	2.033039	16	16
93.0	2.033039	7	7
94.0	2.033039	7	7
95.0	2.033039	8	8
96.0	2.033039	7	7
97.0	2.033039	11	11
98.0	2.033039	5	5
99.0	2.033039	3	3
100.0	2.033039	10	10
101.0	0	11	11
102.0	0	7	7
103.0	0	7	7
104.0	0	8	8
105.0	0	4	4
106.0	0	7	7
107.0	0	8	8
108.0	0	3	3
109.0	0	4	4
110.0	0	5	5
111.0	0	8	8
112.0	0	4	4
113.0	0	2	2
114.0	0	4	4
115.0	0	5	5
116.0	0	5	5
117.0	0	5	5
118.0	0	5	5
119.0	0	3	3
120.0	0	3	3
121.0	0	5	5
122.0	0	3	3
123.0	0	5	5
124.0	0	7	7
125.0	0	3	3
126.0	0	6	6
127.0	0	2	2
128.0	0	1	1
129.0	0	3	3
130.0	0	3	3
131.0	0	2	2
132.0	0	5	5
133.0	0	3	3
134.0	0	2	2
135.0	0	3	3
136.0	0	2	2
137.0	0	2	2
138.0	0	2	2
140.0	0	2	2
141.0	0	3	3
142.0	0	2	2
143.0	0	1	1
144.0	0	6	6
145.0	0	1	1
146.0	0	3	3
148.0	0	1	1
149.0	0	1	1
150.0	0	2	2
152.0	0	1	1
153.0	0	3	3
154.0	0	2	2
156.0	0	1	1
157.0	0	1	1
158.0	0	2	2
159.0	0	2	2
160.0	0	5	5
161.0	0	2	2
162.0	0	1	1
164.0	0	1	1
167.0	0	2	2
168.0	0	1	1
169.0	0	1	1
170.0	0	1	1
172.0	0	1	1
175.0	0	3	3
176.0	0	2	2
178.0	0	1	1
181.0	0	1	1
183.0	0	1	1
184.0	0	2	2
185.0	0	1	1
192.0	0	1	1
193.0	0	1	1
194.0	0	2	2
195.0	0	1	1
200.0	0	1	1
205.0	0	1	1
207.0	0	1	1
215.0	0	1	1
217.0	0	1	1
222.0	0	1	1
224.0	0	1	1
253.0	0	1	1
254.0	0	1	1
259.0	0	1	1
268.0	0	1	1
278.0	0	1	1
284.0	0	1	1
298.0	0	1	1

