## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI564085.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI564085_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI564085_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:53 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	123604654	580979	0	0	36794957	0	0.297683	163958323

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	59631504	59631504
2.0	1.470538	20041380	20041380
3.0	1.691944	5242108	5242108
4.0	1.796124	1243351	1243351
5.0	1.845145	288915	288915
6.0	1.868211	74531	74531
7.0	1.879064	25820	25820
8.0	1.884171	12761	12761
9.0	1.886574	8150	8150
10.0	1.887705	5912	5912
11.0	1.888237	4731	4731
12.0	1.888487	3838	3838
13.0	1.888605	3071	3071
14.0	1.888661	2450	2450
15.0	1.888687	2018	2018
16.0	1.888699	1779	1779
17.0	1.888705	1471	1471
18.0	1.888707	1277	1277
19.0	1.888709	1074	1074
20.0	1.888709	945	945
21.0	1.88871	915	915
22.0	1.88871	752	752
23.0	1.88871	670	670
24.0	1.88871	597	597
25.0	1.88871	542	542
26.0	1.88871	467	467
27.0	1.88871	424	424
28.0	1.88871	398	398
29.0	1.88871	346	346
30.0	1.88871	287	287
31.0	1.88871	298	298
32.0	1.88871	310	310
33.0	1.88871	270	270
34.0	1.88871	239	239
35.0	1.88871	211	211
36.0	1.88871	190	190
37.0	1.88871	179	179
38.0	1.88871	169	169
39.0	1.88871	153	153
40.0	1.88871	132	132
41.0	1.88871	136	136
42.0	1.88871	131	131
43.0	1.88871	97	97
44.0	1.88871	96	96
45.0	1.88871	87	87
46.0	1.88871	90	90
47.0	1.88871	91	91
48.0	1.88871	70	70
49.0	1.88871	86	86
50.0	1.88871	53	53
51.0	1.88871	65	65
52.0	1.88871	74	74
53.0	1.88871	52	52
54.0	1.88871	64	64
55.0	1.88871	66	66
56.0	1.88871	43	43
57.0	1.88871	47	47
58.0	1.88871	42	42
59.0	1.88871	27	27
60.0	1.88871	29	29
61.0	1.88871	42	42
62.0	1.88871	43	43
63.0	1.88871	39	39
64.0	1.88871	40	40
65.0	1.88871	26	26
66.0	1.88871	28	28
67.0	1.88871	30	30
68.0	1.88871	33	33
69.0	1.88871	24	24
70.0	1.88871	35	35
71.0	1.88871	23	23
72.0	1.88871	32	32
73.0	1.88871	18	18
74.0	1.88871	15	15
75.0	1.88871	17	17
76.0	1.88871	20	20
77.0	1.88871	20	20
78.0	1.88871	20	20
79.0	1.88871	12	12
80.0	1.88871	6	6
81.0	1.88871	15	15
82.0	1.88871	13	13
83.0	1.88871	14	14
84.0	1.88871	9	9
85.0	1.88871	10	10
86.0	1.88871	15	15
87.0	1.88871	13	13
88.0	1.88871	12	12
89.0	1.88871	9	9
90.0	1.88871	10	10
91.0	1.88871	8	8
92.0	1.88871	6	6
93.0	1.88871	10	10
94.0	1.88871	5	5
