## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI562623.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI562623_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI562623_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:47 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	92711065	344298	0	0	31310006	0	0.337716	104210953

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	40382880	40382880
2.0	1.4108	13970147	13970147
3.0	1.579557	4655105	4655105
4.0	1.648883	1499411	1499411
5.0	1.677362	470266	470266
6.0	1.689061	147829	147829
7.0	1.693867	49824	49824
8.0	1.695841	19271	19271
9.0	1.696652	8980	8980
10.0	1.696985	5298	5298
11.0	1.697122	3569	3569
12.0	1.697178	2785	2785
13.0	1.697201	2151	2151
14.0	1.697211	1685	1685
15.0	1.697215	1353	1353
16.0	1.697216	1132	1132
17.0	1.697217	943	943
18.0	1.697217	862	862
19.0	1.697217	706	706
20.0	1.697217	584	584
21.0	1.697218	486	486
22.0	1.697218	425	425
23.0	1.697218	394	394
24.0	1.697218	332	332
25.0	1.697218	281	281
26.0	1.697218	245	245
27.0	1.697218	210	210
28.0	1.697218	205	205
29.0	1.697218	167	167
30.0	1.697218	175	175
31.0	1.697218	145	145
32.0	1.697218	147	147
33.0	1.697218	102	102
34.0	1.697218	106	106
35.0	1.697218	77	77
36.0	1.697218	78	78
37.0	1.697218	72	72
38.0	1.697218	72	72
39.0	1.697218	85	85
40.0	1.697218	60	60
41.0	1.697218	66	66
42.0	1.697218	54	54
43.0	1.697218	58	58
44.0	1.697218	38	38
45.0	1.697218	33	33
46.0	1.697218	36	36
47.0	1.697218	33	33
48.0	1.697218	21	21
49.0	1.697218	31	31
50.0	1.697218	30	30
51.0	1.697218	30	30
52.0	1.697218	39	39
53.0	1.697218	21	21
54.0	1.697218	19	19
55.0	1.697218	36	36
56.0	1.697218	22	22
57.0	1.697218	14	14
58.0	1.697218	14	14
59.0	1.697218	20	20
60.0	1.697218	14	14
61.0	1.697218	16	16
62.0	1.697218	9	9
63.0	1.697218	4	4
64.0	1.697218	9	9
65.0	1.697218	8	8
66.0	1.697218	12	12
67.0	1.697218	5	5
68.0	1.697218	10	10
69.0	1.697218	13	13
70.0	1.697218	9	9
71.0	1.697218	8	8
72.0	1.697218	13	13
73.0	1.697218	3	3
74.0	1.697218	7	7
75.0	1.697218	7	7
76.0	1.697218	8	8
77.0	1.697218	6	6
78.0	1.697218	6	6
79.0	1.697218	6	6
80.0	1.697218	4	4
81.0	1.697218	5	5
82.0	1.697218	4	4
83.0	1.697218	5	5
84.0	1.697218	8	8
85.0	1.697218	2	2
86.0	1.697218	3	3
87.0	1.697218	8	8
88.0	1.697218	1	1
89.0	1.697218	4	4
90.0	1.697218	3	3
91.0	1.697218	0	0
92.0	1.697218	3	3
93.0	1.697218	2	2
94.0	1.697218	4	4
95.0	1.697218	1	1
96.0	1.697218	3	3
97.0	1.697218	6	6
98.0	1.697218	1	1
99.0	1.697218	4	4
100.0	1.697218	3	3
101.0	0	3	3
102.0	0	3	3
103.0	0	2	2
104.0	0	1	1
107.0	0	2	2
109.0	0	1	1
110.0	0	1	1
111.0	0	2	2
113.0	0	3	3
115.0	0	1	1
119.0	0	3	3
120.0	0	1	1
121.0	0	1	1
122.0	0	1	1
124.0	0	1	1
125.0	0	1	1
127.0	0	1	1
130.0	0	1	1
133.0	0	1	1
136.0	0	1	1
138.0	0	2	2
139.0	0	1	1
144.0	0	1	1
150.0	0	1	1
152.0	0	1	1
154.0	0	1	1
156.0	0	1	1
167.0	0	1	1
173.0	0	1	1
174.0	0	1	1
178.0	0	1	1
183.0	0	1	1
185.0	0	1	1
190.0	0	1	1
196.0	0	1	1
205.0	0	1	1
210.0	0	1	1
317.0	0	1	1

