## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI562622.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI562622_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI562622_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:45 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	125847612	488828	0	0	36766176	0	0.292148	170993665

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
95.0	1.919521	10	10
96.0	1.919521	13	13
97.0	1.919521	13	13
98.0	1.919521	14	14
99.0	1.919521	13	13
100.0	1.919521	5	5
101.0	0	12	12
102.0	0	6	6
103.0	0	10	10
104.0	0	7	7
105.0	0	9	9
106.0	0	9	9
107.0	0	5	5
108.0	0	9	9
109.0	0	11	11
110.0	0	6	6
111.0	0	9	9
112.0	0	10	10
113.0	0	8	8
114.0	0	5	5
115.0	0	6	6
116.0	0	5	5
117.0	0	7	7
118.0	0	13	13
119.0	0	7	7
120.0	0	5	5
121.0	0	4	4
122.0	0	2	2
123.0	0	8	8
124.0	0	10	10
125.0	0	7	7
126.0	0	2	2
127.0	0	2	2
128.0	0	4	4
129.0	0	4	4
130.0	0	3	3
131.0	0	2	2
132.0	0	7	7
133.0	0	4	4
134.0	0	5	5
135.0	0	4	4
136.0	0	7	7
137.0	0	2	2
138.0	0	4	4
139.0	0	1	1
140.0	0	2	2
141.0	0	5	5
142.0	0	3	3
143.0	0	3	3
144.0	0	2	2
145.0	0	1	1
146.0	0	5	5
147.0	0	2	2
149.0	0	1	1
150.0	0	4	4
151.0	0	3	3
152.0	0	4	4
153.0	0	1	1
154.0	0	2	2
155.0	0	4	4
157.0	0	2	2
158.0	0	3	3
159.0	0	3	3
160.0	0	2	2
161.0	0	2	2
163.0	0	3	3
164.0	0	1	1
165.0	0	3	3
166.0	0	1	1
168.0	0	2	2
169.0	0	1	1
170.0	0	1	1
172.0	0	3	3
173.0	0	2	2
174.0	0	1	1
175.0	0	1	1
177.0	0	3	3
178.0	0	1	1
179.0	0	3	3
181.0	0	3	3
182.0	0	1	1
183.0	0	1	1
185.0	0	2	2
186.0	0	2	2
187.0	0	1	1
188.0	0	1	1
189.0	0	2	2
190.0	0	2	2
192.0	0	1	1
193.0	0	2	2
194.0	0	2	2
196.0	0	1	1
197.0	0	1	1
199.0	0	1	1
201.0	0	2	2
202.0	0	3	3
204.0	0	2	2
208.0	0	2	2
214.0	0	1	1
215.0	0	1	1
217.0	0	1	1
219.0	0	2	2
220.0	0	1	1
225.0	0	1	1
234.0	0	1	1
236.0	0	1	1
241.0	0	1	1
244.0	0	2	2
250.0	0	1	1
251.0	0	1	1
253.0	0	1	1
272.0	0	1	1
274.0	0	1	1
277.0	0	1	1
286.0	0	1	1
287.0	0	1	1
294.0	0	1	1
299.0	0	1	1
323.0	0	1	1
359.0	0	1	1

