## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601718.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601718_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601718_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	49100742	183198	0	0	14277657	0	0.290783	67114902

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	24529857	24529857
2.0	1.481142	7339422	7339422
3.0	1.71264	2083561	2083561
4.0	1.824024	575366	575366
5.0	1.877615	155544	155544
6.0	1.9034	42906	42906
7.0	1.915806	13010	13010
8.0	1.921775	4625	4625
9.0	1.924647	2316	2316
10.0	1.926029	1359	1359
11.0	1.926694	951	951
12.0	1.927014	653	653
13.0	1.927168	530	530
14.0	1.927242	395	395
15.0	1.927278	298	298
16.0	1.927295	245	245
17.0	1.927303	185	185
18.0	1.927307	168	168
19.0	1.927309	135	135
20.0	1.92731	114	114
21.0	1.92731	107	107
22.0	1.92731	90	90
23.0	1.927311	57	57
24.0	1.927311	64	64
25.0	1.927311	50	50
26.0	1.927311	43	43
27.0	1.927311	31	31
28.0	1.927311	32	32
29.0	1.927311	21	21
30.0	1.927311	23	23
31.0	1.927311	16	16
32.0	1.927311	14	14
33.0	1.927311	11	11
34.0	1.927311	16	16
35.0	1.927311	16	16
36.0	1.927311	10	10
37.0	1.927311	14	14
38.0	1.927311	8	8
39.0	1.927311	10	10
40.0	1.927311	11	11
41.0	1.927311	9	9
42.0	1.927311	4	4
43.0	1.927311	7	7
44.0	1.927311	4	4
45.0	1.927311	5	5
46.0	1.927311	3	3
47.0	1.927311	1	1
48.0	1.927311	1	1
49.0	1.927311	4	4
50.0	1.927311	5	5
51.0	1.927311	5	5
52.0	1.927311	1	1
53.0	1.927311	2	2
54.0	1.927311	1	1
55.0	1.927311	3	3
56.0	1.927311	2	2
57.0	1.927311	1	1
58.0	1.927311	5	5
59.0	1.927311	3	3
60.0	1.927311	2	2
61.0	1.927311	1	1
62.0	1.927311	2	2
63.0	1.927311	0	0
64.0	1.927311	1	1
65.0	1.927311	0	0
66.0	1.927311	3	3
67.0	1.927311	0	0
68.0	1.927311	3	3
69.0	1.927311	1	1
70.0	1.927311	0	0
71.0	1.927311	0	0
72.0	1.927311	1	1
73.0	1.927311	0	0
74.0	1.927311	0	0
75.0	1.927311	1	1
76.0	1.927311	0	0
77.0	1.927311	0	0
78.0	1.927311	0	0
79.0	1.927311	1	1
80.0	1.927311	1	1
81.0	1.927311	0	0
82.0	1.927311	0	0
83.0	1.927311	1	1
84.0	1.927311	0	0
85.0	1.927311	1	1
86.0	1.927311	0	0
87.0	1.927311	0	0
88.0	1.927311	0	0
89.0	1.927311	0	0
90.0	1.927311	0	0
91.0	1.927311	0	0
92.0	1.927311	0	0
93.0	1.927311	0	0
94.0	1.927311	0	0
95.0	1.927311	0	0
96.0	1.927311	0	0
97.0	1.927311	0	0
98.0	1.927311	0	0
99.0	1.927311	0	0
100.0	1.927311	0	0

