## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[/lustre/work/jyanglab/subhash/ex_pvp/alignment_trimmed/ExPVP_PI601415.srt.bam] OUTPUT=/lustre/work/jyanglab/subhash/ex_pvp/picard/dedup_trimmed/ExPVP_PI601415_picard_dedup.bam METRICS_FILE=/lustre/work/jyanglab/subhash/ex_pvp/picard/metrics_trimmed/ExPVP_PI601415_picard_metrics.txt REMOVE_DUPLICATES=true TMP_DIR=[/lustre/work/jyanglab/subhash/ex_pvp/picard/tmp] VALIDATION_STRINGENCY=SILENT CREATE_INDEX=true    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false FLOW_MODE=false FLOW_QUALITY_SUM_STRATEGY=false USE_END_IN_UNPAIRED_READS=false USE_UNPAIRED_CLIPPED_END=false UNPAIRED_END_UNCERTAINTY=0 FLOW_SKIP_FIRST_N_FLOWS=0 FLOW_Q_IS_KNOWN_END=false FLOW_EFFECTIVE_QUALITY_THRESHOLD=15 ADD_PG_TAG_TO_READS=true ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_MD5_FILE=false USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sun Nov 02 08:30:52 CST 2025

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	117148203	576365	0	0	32371593	0	0.27633	170796942

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	non_optical_sets
1.0	1	60747915	60747915
2.0	1.503641	18177642	18177642
3.0	1.757295	4301119	4301119
4.0	1.885046	946868	946868
5.0	1.949386	215901	215901
6.0	1.981791	62293	62293
7.0	1.998111	27150	27150
8.0	2.00633	16411	16411
9.0	2.01047	11834	11834
10.0	2.012555	8885	8885
11.0	2.013605	6966	6966
12.0	2.014134	5757	5757
13.0	2.0144	4651	4651
14.0	2.014534	3908	3908
15.0	2.014602	3424	3424
16.0	2.014636	2885	2885
17.0	2.014653	2431	2431
18.0	2.014662	2082	2082
19.0	2.014666	1798	1798
20.0	2.014668	1662	1662
21.0	2.014669	1498	1498
22.0	2.01467	1242	1242
23.0	2.01467	1173	1173
24.0	2.01467	1038	1038
25.0	2.014671	918	918
26.0	2.014671	832	832
27.0	2.014671	772	772
28.0	2.014671	669	669
29.0	2.014671	618	618
30.0	2.014671	535	535
31.0	2.014671	534	534
32.0	2.014671	474	474
33.0	2.014671	442	442
34.0	2.014671	402	402
35.0	2.014671	364	364
36.0	2.014671	341	341
37.0	2.014671	301	301
38.0	2.014671	271	271
39.0	2.014671	279	279
40.0	2.014671	256	256
41.0	2.014671	252	252
42.0	2.014671	210	210
43.0	2.014671	208	208
44.0	2.014671	210	210
45.0	2.014671	164	164
46.0	2.014671	161	161
47.0	2.014671	160	160
48.0	2.014671	156	156
49.0	2.014671	127	127
50.0	2.014671	133	133
51.0	2.014671	133	133
52.0	2.014671	104	104
53.0	2.014671	100	100
54.0	2.014671	100	100
55.0	2.014671	108	108
56.0	2.014671	103	103
57.0	2.014671	89	89
58.0	2.014671	80	80
59.0	2.014671	85	85
60.0	2.014671	69	69
61.0	2.014671	73	73
62.0	2.014671	73	73
63.0	2.014671	67	67
64.0	2.014671	56	56
65.0	2.014671	74	74
66.0	2.014671	61	61
67.0	2.014671	55	55
68.0	2.014671	49	49
69.0	2.014671	60	60
70.0	2.014671	57	57
71.0	2.014671	40	40
72.0	2.014671	45	45
73.0	2.014671	45	45
74.0	2.014671	36	36
75.0	2.014671	47	47
76.0	2.014671	44	44
77.0	2.014671	34	34
78.0	2.014671	38	38
79.0	2.014671	28	28
80.0	2.014671	27	27
81.0	2.014671	33	33
82.0	2.014671	21	21
83.0	2.014671	21	21
84.0	2.014671	15	15
85.0	2.014671	32	32
86.0	2.014671	26	26
87.0	2.014671	21	21
88.0	2.014671	25	25
89.0	2.014671	21	21
90.0	2.014671	16	16
91.0	2.014671	25	25
92.0	2.014671	17	17
93.0	2.014671	25	25
94.0	2.014671	17	17
