PI534041	0.00926569
PI534042	0.00579154
PI534043	0.00705731
PI534044	0.00601348
PI534045	0.00670817
PI534046	0.0194562
PI534047	0.0165243
PI534049	0.00721294
PI534050	0.00752539
PI534051	0.00869303
PI534052	0.00524649
PI534053	0.0203381
PI534054	0.0170416
PI534055	0.0107044
PI534057	0.0077688
PI534058	0.00858706
PI534059	0.00728625
PI534060	0.00652608
PI534061	0.00629305
PI534062	0.00872389
PI534063	0.00664425
PI534065	0.0103714
PI534066	0.00955021
PI534067	0.0100342
PI534069	0.00994122
PI534070	0.0171001
PI534072	0.00844892
PI534073	0.0070766
PI534074	0.00679304
PI534075	0.0211175
PI534076	0.00698933
PI534077	0.00926454
PI534078	0.00998427
PI534079	0.0231427
PI534080	0.00933667
PI534081	0.0070852
PI534082	0.00988786
PI534083	0.00717528
PI534084	0.0132549
PI534085	0.00899444
PI534086	0.00689781
PI534087	0.0164625
PI534088	0.0195072
PI534089	0.00673181
PI534090	0.00936094
PI534091	0.00872008
PI534092	0.0279385
PI534094	0.00715195
PI534096	0.0342875
PI534097	0.0213511
PI534098	0.00718533
PI534099	0.0186343
PI534100	0.00543626
PI534101	0.00668484
PI534102	0.00588801
PI534103	0.00576437
PI534105	0.0146579
PI534106	0.00648781
PI534107	0.00483039
PI534108	0.00544981
PI534109	0.0075107
PI534110	0.00515711
PI534111	0.00637987
PI534112	0.00568464
PI534113	0.00620715
PI534114	0.0186305
PI534115	0.0174834
PI534116	0.0274711
PI534117	0.024055
PI534118	0.0103569
PI534119	0.00839948
PI534120	0.0103522
PI534121	0.0075565
PI534122	0.00859174
PI534123	0.00809244
PI534124	0.0116437
PI534126_1	0.00973156
PI534126_2	0.0107765
PI534127	0.0105767
PI534128	0.0258272
PI534130	0.00690029
PI534131	0.00858776
PI534132	0.00832412
PI534133	0.0232019
PI534134	0.0107813
PI534135	0.0219075
PI534136	0.0111424
PI534137	0.0218316
PI534138	0.0188338
PI534139	0.0194611
PI534140	0.00744362
PI534141	0.00802256
PI534142	0.00698649
PI534144	0.00823839
PI534145	0.0118715
PI534146	0.00440527
PI534147	0.00734156
PI534148	0.0104771
PI534149	0.0101245
PI534150	0.00689153
PI534151	0.0106898
PI534152	0.0086538
PI534153	0.00859452
PI534154	0.00717955
PI534155	0.0281465
PI534156	0.0103728
PI534157	0.00542284
PI534158	0.00950193
PI534159	0.00932923
PI534160	0.00645788
PI534162	0.00987369
PI534163	0.0200328
PI534164	0.00873706
PI534165	0.00677327
PI534166	0.00974545
PI534167	0.0231872
PI540816	0.0174204
PI542406	0.0234277
PI542718	0.019899
PI548797	0.0208372
PI552856	0.00953395
PI552861	0.0107285
PI561071	0.0184155
PI561072	0.0134739
PI561073	0.0218275
PI562730	0.0277124
PI564163	0.00277521
PI564164	0.0241572
PI564165	0.01873
PI565121	0.0123587
PI566819	0.0139106
PI576130	0.00595149
PI576328	0.00998958
PI576329	0.00482495
PI576330	0.0146501
PI576332	0.0173156
PI576333	0.0151619
PI576334	0.0100352
PI576335	0.0116061
PI576337	0.00818287
PI576338	0.00568416
PI576339	0.0149494
PI576340	0.0142347
PI576341	0.00693452
PI576342	0.00912526
PI576343	0.00672856
PI576345	0.0115416
PI576346	0.00797661
PI576347	0.00935359
PI576348	0.0133112
PI576349	0.0352019
PI576350	0.0806577
PI576351	0.00763077
PI576352	0.0149981
PI576354	0.00682877
PI576355	0.00508522
PI576357	0.00985886
PI576358	0.00814863
PI576359	0.0205636
PI576360	0.00807195
PI576361	0.00803384
PI576362	0.00758772
PI576363	0.00625631
PI576364	0.0167265
PI576366	0.0192295
PI576368	0.00832143
PI576369	0.00756644
PI576370	0.00779765
PI576371	0.00586005
PI576372	0.00742259
PI576373	0.0144761
PI576374	0.005938
PI576375	0.0215304
PI576376	0.0101413
PI576377	0.00813777
PI576378	0.0211087
PI576379	0.0091528
PI576380	0.0158094
PI576381	0.0263105
PI576382	0.00801248
PI576383	0.00984431
PI576385	0.0159152
PI576386	0.0152586
PI576387	0.0172136
PI576389	0.00795146
PI576390	0.0195584
PI576391	0.0250448
PI576392	0.00649516
PI576393	0.0111969
PI576394	0.00715669
PI576395	0.00701279
PI576396	0.0170222
PI576397	0.00709747
PI576398	0.00777284
PI576399	0.0186064
PI576400	0.00377513
PI576401	0.0200028
PI576402	0.010551
PI576403	0.0092714
PI576404_1	0.00822314
PI576404_2	0.00752903
PI576405	0.0091298
PI576406	0.00946419
PI576407	0.00860466
PI576408	0.00627966
PI576409	0.00837799
PI576410	0.00612893
PI576411_1	0.00678723
