PSC	0	PI533778	22580316	1324416	210008	1033696	500728	0	19.5	7775	0	0	6745465
PSC	0	PI533779	19076694	1118963	167513	860485	425991	0	6.2	2297	0	0	10497035
PSC	0	PI533780	21883407	1470049	227116	1138713	558452	0	14.1	4289	0	0	7279633
PSC	0	PI533781	21980078	1402326	232707	1097886	537147	0	15.0	50482	0	0	7245094
PSC	0	PI533782	22180389	1130174	183145	880070	433249	0	9.4	2336	0	0	7366497
PSC	0	PI533783	22517035	1325795	207138	1030066	502867	0	16.7	2544	0	0	6810237
PSC	0	PI533784	21489153	1256343	217877	991399	482821	0	10.5	872	0	0	7896832
PSC	0	PI533785	24629806	1556743	688320	1525317	719746	0	23.1	18898	0	0	3985336
PSC	0	PI533786	22041490	1416460	213411	1090945	538926	0	12.8	1537	0	0	7188844
PSC	0	PI533787	22102120	1167030	185351	908929	443452	0	11.7	7630	0	0	7405704
PSC	0	PI533788	24651681	1551583	673069	1509822	714830	0	22.1	6638	0	0	3983872
PSC	0	PI533789	26186258	1225754	439891	1133911	531734	0	21.8	15663	0	0	3008302
PSC	0	PI533790	21968066	1438919	241275	1128748	551446	0	16.0	1632	0	0	7211945
PSC	0	PI533791	21474155	1414647	231859	1106684	539822	0	13.2	1374	0	0	7739544
PSC	0	PI533792	25558808	1340967	446229	1212678	574518	0	21.9	4916	0	0	3514201
PSC	0	PI533793	23271375	993272	164403	777942	379733	0	18.5	3572	0	0	6431155
PSC	0	PI533794	26537333	1135285	443973	1075558	503700	0	29.7	1810	0	0	2743614
PSC	0	PI533795	21603689	1518805	249744	1185651	582898	0	20.8	1334	0	0	7487967
PSC	0	PI533797	21941119	1508764	238305	1170884	576185	0	23.7	1846	0	0	7172017
PSC	0	PI533798	22460875	915714	137107	705836	346985	0	9.1	2453	0	0	7346509
PSC	0	PI533799	26603488	1102799	427303	1040432	489670	0	27.1	1810	0	0	2726615
PSC	0	PI533800	25989870	1218277	478839	1152334	544782	0	22.5	2109	0	0	3173219
PSC	0	PI533802	22830608	984930	157671	769903	372698	0	12.0	4569	0	0	6886996
PSC	0	PI533803	21484341	1388685	212427	1075455	525657	0	11.9	1551	0	0	7774752
PSC	0	PI533804	18564467	1078296	158467	829826	406937	0	5.5	9206	0	0	11058975
PSC	0	PI533807	25337991	1386926	542344	1312431	616839	0	19.7	29704	0	0	3592944
PSC	0	PI533808	21207208	1076535	161283	831221	406597	0	9.0	3133	0	0	8415179
PSC	0	PI533809	21310516	1355420	219405	1056933	517892	0	10.2	4064	0	0	7974864
PSC	0	PI533810	24859175	1559666	609188	1475568	693286	0	23.1	4609	0	0	3832176
PSC	0	PI533811	22385352	1202839	211950	952083	462706	0	13.5	2954	0	0	7060064
PSC	0	PI533812	20180697	1182911	185285	919018	449178	0	7.8	2841	0	0	9311312
PSC	0	PI533813	20847059	1400215	227954	1093027	535142	0	11.4	4447	0	0	8384977
PSC	0	PI533814	24775926	1572694	684995	1539397	718292	0	24.8	11041	0	0	3826590
PSC	0	PI533816_1	21759292	1502224	258095	1181114	579205	0	18.0	933	0	0	7340594
PSC	0	PI533816_2	21167619	1439411	234254	1121749	551916	0	11.8	945	0	0	8018921
PSC	0	PI533818	18493478	1072032	139658	812894	398796	0	5.4	7985	0	0	11155037
PSC	0	PI533819	21968538	1009398	693783	1142145	561036	0	10.2	10003	0	0	7188486
PSC	0	PI533820	14234018	677271	107696	524443	260524	0	3.6	8553	0	0	15841220
PSC	0	PI533821	26763173	1198951	430414	1107933	521432	0	28.2	26424	0	0	2467667
