PI534121	0.0395284
PI534122	0.0480786
PI534123	0.0427231
PI534124	0.0517287
PI534126_1	0.050932
PI534126_2	0.0531579
PI534127	0.0505281
PI534128	0.0584114
PI534130	0.0373112
PI534131	0.045158
PI534132	0.0410376
PI534133	0.0555574
PI534134	0.0529303
PI534135	0.0536643
PI534136	0.0491839
PI534137	0.0533143
PI534138	0.0419436
PI534139	0.0477641
PI534140	0.0342852
PI534141	0.037663
PI534142	0.0327414
PI534144	0.0403129
PI534145	0.0475364
PI534146	0.021183
PI534147	0.0407843
PI534148	0.0485541
PI534149	0.0509743
PI534150	0.0349936
PI534151	0.0494381
PI534152	0.0429943
PI534153	0.0395966
PI534154	0.0318745
PI534155	0.0572485
PI534156	0.0493626
PI534157	0.0265804
PI534158	0.0402491
PI534159	0.0475535
PI534160	0.0319012
PI534162	0.0480705
PI534163	0.0419036
PI534164	0.0423488
PI534165	0.0328537
PI534166	0.0454337
PI534167	0.0531369
PI540816	0.042699
PI542406	0.0518165
PI542718	0.053333
PI548797	0.0441474
PI552856	0.0226747
PI552861	0.0233757
PI561071	0.0429736
PI561072	0.0338883
PI561073	0.0449137
PI562730	0.0658237
PI564163	0.00187122
PI564164	0.0424157
PI564165	0.0410206
PI565121	0.0301113
PI566819	0.0316521
PI576130	0.0304362
PI576328	0.0442738
PI576329	0.0237671
PI576330	0.044353
PI576332	0.0380831
PI576333	0.0342506
PI576334	0.0444416
PI576335	0.0370698
PI576337	0.0417209
PI576338	0.0283576
PI576339	0.035174
PI576340	0.0338359
PI576341	0.0350862
PI576342	0.0428147
PI576343	0.0345195
PI576345	0.0294177
PI576346	0.0395054
PI576347	0.0454512
PI576348	0.062415
PI576349	0.0748379
PI576350	0.0743962
PI576351	0.0339655
PI576352	0.0353039
PI576354	0.0334219
PI576355	0.0269903
PI576357	0.0450795
PI576358	0.0375452
PI576359	0.0474537
PI576360	0.0375149
PI576361	0.0395939
PI576362	0.0372417
PI576363	0.0307552
PI576364	0.039233
PI576366	0.044876
PI576368	0.0390118
PI576369	0.0357962
PI576370	0.0366549
PI576371	0.0313639
PI576372	0.0345681
PI576373	0.0340917
PI576374	0.0291122
PI576375	0.0513575
PI576376	0.0488497
PI576377	0.0394681
PI576378	0.0504361
PI576379	0.0486807
PI576380	0.0384284
PI576381	0.0587801
PI576382	0.0411836
PI576383	0.046084
PI576385	0.0398498
PI576386	0.0387225
PI576387	0.0389781
PI576389	0.0358393
PI576390	0.0449515
PI576391	0.0573177
PI576392	0.0269651
PI576393	0.0370781
PI576394	0.0369229
PI576395	0.034192
PI576396	0.0390295
PI576397	0.0318752
PI576398	0.0412802
PI576399	0.0439402
PI576400	0.018703
PI576401	0.0519571
PI576402	0.0472425
PI576403	0.0420983
PI576404_1	0.0400094
PI576404_2	0.034688
PI576405	0.0407386
PI576406	0.0431073
PI576407	0.0443766
PI576408	0.031821
PI576409	0.0389386
PI576410	0.030834
PI576411_1	0.033682
PI576411_2	0.0352903
PI576412	0.0330197
PI576413	0.0309193
PI576414	0.0291768
PI576415	0.0406813
PI576416	0.0355486
PI576416_1	0.0382427
PI576417	0.0416837
PI576418	0.0507244
PI576419	0.0412207
PI576420	0.0329268
PI576421	0.0324959
PI576422	0.032514
PI576423	0.050453
PI576424	0.0507137
PI576425	0.0442218
PI576426	0.0495804
PI576427	0.04246
PI576428	0.0387294
PI576429	0.0389535
PI576431	0.0508674
PI576432	0.0358584
PI576433	0.0329715
PI576434	0.0436351
PI576435	0.0448288
PI576436	0.0277209
PI576437	0.0460898
PI585291	0.0543617
PI585295	0.0411536
PI595699	0.0451614
PI595700	0.0439658
PI595701	0.0298418
PI595702	0.0344357
PI595703	0.0513348
PI595704	0.0458043
PI595705	0.0403794
PI595706	0.0374822
PI595708	0.0385213
PI595709	0.0357835
PI595710	0.0360779
PI595711	0.0379417
PI595712	0.0328479
